t_years,star_x,star_y,star_z,planet_x,planet_y,planet_z,moon_x,moon_y,moon_z,moon_rel_x,moon_rel_y,moon_rel_z,planet_rel_x,planet_rel_y,planet_rel_z,moon_planet_dist,planet_star_dist,moon_star_dist,star_vx,star_vy,star_vz,planet_vx,planet_vy,planet_vz,moon_vx,moon_vy,moon_vz,moon_speed,planet_speed,star_speed
0.22105000000000002,-6.066785120645885e-06,5.391281513875007e-07,0.0,0.29882598146530603,-0.02617847398032661,0.0,0.3007550805801934,-0.027741437418316327,0.0,0.001929099114887367,-0.001562963437989718,0.0,0.2988320482504267,-0.026179013108477995,0.0,0.0024827964281333784,0.2999765553987165,0.3020378867413903,-1.5105771903194487e-05,-0.00016971225107191874,0.0,0.8193766910839886,8.48236637800156,0.0,0.5784438159634668,8.170393789516602,0.0,8.190844396275505,8.521849419729444,0.0001703831931520516
0.22110000000000002,-6.067534465516423e-06,5.306420158809893e-07,0.0,0.2988666728011541,-0.02575434632150427,0.0,0.30078367145452084,-0.027332853226501124,0.0,0.0019169986533667527,-0.0015785069049968556,0.0,0.2988727403356196,-0.02575487696352015,0.0,0.002483257515066187,0.2999803803636644,0.3020291061384089,-1.486802291836677e-05,-0.00016973316918853854,0.0,0.8082767428378941,8.482739974891988,0.0,0.5651911571331448,8.172973883091563,0.0,8.192493096597538,8.521161233930687,0.0001703831177913062
0.22115,-6.068271922215969e-06,5.221548427958885e-07,0.0,0.2989068089623741,-0.025330200507378445,0.0,0.3008115999876294,-0.026924140181569554,0.0,0.0019047910252553146,-0.0015939396741911083,0.0,0.2989128772342963,-0.02533072266222124,0.0,0.0024837215091176486,0.29998425573198984,0.30202020955400233,-1.463024506348222e-05,-0.00016975375421549507,0.0,0.7971697059627375,8.483092590140913,0.0,0.5519501672085901,8.175547914171275,0.0,8.194158448797038,8.520465916427833,0.0001703830424099542
0.2212,-6.0689974893127054e-06,5.136666487876305e-07,0.0,0.2989463895950677,-0.024906037585652387,0.0,0.30083886676363153,-0.02651529858998422,0.0,0.001892477168563833,-0.0016092610043318342,0.0,0.29895245859255704,-0.024906551252301175,0.0,0.0024841881598619874,0.299988181090219,0.3020111979260735,-1.439243880595324e-05,-0.00016977400611482545,0.0,0.7860556017824477,8.483424278901452,0.0,0.5387208728758207,8.178115749242048,0.0,8.195840248984414,8.51976354747878,0.00017038296700979207
0.22125,-6.0697111653981845e-06,5.05177450513529e-07,0.0,0.2989854143464155,-0.024481858601281967,0.0,0.3008654723679449,-0.026106328764856707,0.0,0.0018800580215294072,-0.00162447016357474,0.0,0.2989914840575809,-0.02448236377873248,0.0,0.0024846572151227646,0.29999215602270146,0.3020020721974488,-1.4154604613192178e-05,-0.00016979392484923458,0.0,0.7749344521299893,8.483735095915334,0.0,0.5255032996592457,8.180677255858498,0.0,8.197538294053482,8.519054207056294,0.00017038289159262241
0.22130000000000002,-6.07041294908733e-06,4.966872646327457e-07,0.0,0.2990238828647021,-0.024057664596496386,0.0,0.3008914173872353,-0.02569723102589388,0.0,0.0018675345225331874,-0.0016395664293974953,0.0,0.2990299532776512,-0.02405816128376102,0.0,0.0024851284210801886,0.2999961801116636,0.3019928333157622,-1.3916742952610193e-05,-0.00016981351038209438,0.0,0.7638062793328835,8.484025095507917,0.0,0.5122974719549821,8.183232302654574,0.0,8.199252381710222,8.518337974837372,0.00017038281616025338
0.22135000000000002,-6.071102839018435e-06,4.881961078062572e-07,0.0,0.2990617947993404,-0.0236334566108191,0.0,0.30091670240936075,-0.025288005699343672,0.0,0.0018549076100203288,-0.0016545490885245713,0.0,0.29906786590217943,-0.023633944806926908,0.0,0.0024856015223781985,0.30000025293726146,0.30198348223334165,-1.3678854291616145e-05,-0.00016983276267744303,0.0,0.7526711061987486,8.484294331583534,0.0,0.49910341306411715,8.185780759353868,0.0,8.200982310500386,8.517614930193012,0.0001703827407144983
0.2214,-6.071780833853165e-06,4.797039966968215e-07,0.0,0.2990991498008954,-0.023209235681088982,0.0,0.30094132802331797,-0.024878653117940346,0.0,0.0018421782224225525,-0.0016694174368513635,0.0,0.29910522158172925,-0.023209715385085677,0.0,0.0024860762622315696,0.3000043740776325,0.3019740199070966,-1.3440939097615498e-05,-0.00016985168169998408,0.0,0.7415289560008699,8.48454285762114,0.0,0.48592114522590174,8.1883224967792,0.0,8.202727879835951,8.516885152178444,0.0001703826652571749
0.22145,-6.0724469322765555e-06,4.712109479689448e-07,0.0,0.299135947521107,-0.022785002841481695,0.0,0.3009652948191899,-0.024469173620849327,0.0,0.0018293472980828729,-0.0016841707793676317,0.0,0.2991420199680393,-0.022785474052429665,0.0,0.002486552382532667,0.30000854310894676,0.3019644472984085,-1.3202997838009247e-05,-0.0001698702674150858,0.0,0.7303798524638038,8.484770726670268,0.0,0.4727506896508596,8.190857386861504,0.0,8.204488890020452,8.516148719523736,0.0001703825897901051
0.2215,-6.073101132997011e-06,4.627169782888482e-07,0.0,0.2991721876129123,-0.022360759123531256,0.0,0.30098860338809497,-0.024059567553611588,0.0,0.001816415775182656,-0.001698808430080332,0.0,0.2991782607140453,-0.022361221840509544,0.0,0.002487029623957948,0.30001275960545704,0.30195476537302185,-1.2965030980192867e-05,-0.00016988851978878022,0.0,0.7192238197490224,8.484977991347298,0.0,0.4595920665537979,8.193385302648007,0.0,8.206265142273162,8.515405710624856,0.0001703825143151143
0.22155,-6.073743434746304e-06,4.5422210432443464e-07,0.0,0.2992078697304671,-0.021936505556151772,0.0,0.30101125432213843,-0.023649835268087643,0.0,0.001803384591671342,-0.001713329711935871,0.0,0.29921394347390184,-0.021936959778256097,0.0,0.002487507726074407,0.30001702313954814,0.3019449751009392,-1.2727038991555272e-05,-0.00016990643878776255,0.0,0.7080608824406058,8.485164703832012,0.0,0.44644529518670506,8.195906118309725,0.0,8.20805643875218,8.514656203535123,0.00017038243883403086
0.22160000000000002,-6.07437383627958e-06,4.457263427452558e-07,0.0,0.2992429935291664,-0.02151224316565936,0.0,0.3010332482143649,-0.023239977122401195,0.0,0.0017902546851985002,-0.0017277339567418337,0.0,0.29924906790300265,-0.021512688892002106,0.0,0.002487986427445691,0.3000213332817851,0.3019350774563158,-1.2489022339477805e-05,-0.00016992402437939017,0.0,0.6968910655309876,8.48533091586445,0.0,0.4333103938715219,8.198419709148276,0.0,8.209862582576397,8.513900275957075,0.00017038236334868573
0.22165,-6.074992336375351e-06,4.37229710222479e-07,0.0,0.2992775586656648,-0.0210879729757942,0.0,0.3010545856587125,-0.022829993480882438,0.0,0.0017770269930477145,-0.001742020505088239,0.0,0.2992836336580012,-0.02108841020550442,0.0,0.0024884654657374864,0.30002568960096115,0.3019250734173583,-1.2250981491333238e-05,-0.00016994127653168197,0.0,0.6857143944067584,8.485476678742062,0.0,0.4201873800327738,8.200925951602022,0.0,8.211683377846368,8.513138005234735,0.00017038228786091174
0.2217,-6.0755989338354965e-06,4.2873222342885396e-07,0.0,0.29931156479789583,-0.02066369600774272,0.0,0.3010752672499691,-0.022419884714011098,0.0,0.0017637024520732458,-0.0017561887062683794,0.0,0.2993176403968297,-0.020664124739966146,0.0,0.0024889445778228537,0.3000300916641441,0.30191496396622347,-1.201291691448479e-05,-0.00016995819521331746,0.0,0.6745308948345351,8.485602043317138,0.0,0.4070762702300499,8.203424723251558,0.0,8.213518629664105,8.5123694683463,0.00017038221237254328
0.22175,-6.076193627485265e-06,4.202338990386801e-07,0.0,0.2993450115850904,-0.020239413280159928,0.0,0.3010952935837296,-0.022009651198359195,0.0,0.0017502819986391915,-0.0017702379181992675,0.0,0.2993510877787179,-0.020239833514058968,0.0,0.002489423499887249,0.3000345390367224,0.301904750088921,-1.1774829076285177e-05,-0.0001699747803936361,0.0,0.663340592946899,8.48570705999453,0.0,0.39397708019031874,8.205915902824543,0.0,8.21536814415179,8.511594741897206,0.00017038213688541575
