t_years,star_x,star_y,star_z,planet_x,planet_y,planet_z,moon_x,moon_y,moon_z,moon_rel_x,moon_rel_y,moon_rel_z,planet_rel_x,planet_rel_y,planet_rel_z,moon_planet_dist,planet_star_dist,star_vx,star_vy,star_vz,planet_vx,planet_vy,planet_vz,moon_vx,moon_vy,moon_vz,moon_speed,planet_speed,star_speed
0.26015,-2.3003165939324107e-06,-3.6020758196316836e-06,0.0,0.16078211678244148,0.25397611031208905,0.0,0.16219675068154754,0.2546824409845598,0.0,0.0014146338991060659,0.000706330672470723,0.0,0.1607844170990354,0.2539797123879087,0.0,0.0015811679504002649,0.300594948537931,0.00010091363195533905,-6.384017605968673e-05,0.0,-7.11462544073835,4.5031317556427775,0.0,-7.287920061599593,4.8573638369652326,0.0,8.758296767575498,8.41998163719374,0.00011941159572566403
0.2602,-2.295268679183203e-06,-3.6052642900531224e-06,0.0,0.1604262284184619,0.2542010177863952,0.0,0.16183207586815557,0.25492501624036396,0.0,0.001405847449693659,0.000723998453968755,0.0,0.16042852368714108,0.25420462305068525,0.0,0.0015813224886655197,0.3005949127859229,0.00010100295801297259,-6.369864079785541e-05,0.0,-7.1209091184445645,4.49316721660482,0.0,-7.299072474079038,4.845646395202116,0.0,8.761092852446751,8.419970208351051,0.0001194115336425444
0.26025000000000004,-2.2902163030897364e-06,-3.6084456805868203e-06,0.0,0.1600700262187079,0.25442542681921326,0.0,0.16146684410341217,0.2551670038933508,0.0,0.0013968178847042767,0.0007415770741375227,0.0,0.160072316435011,0.25442903526489385,0.0,0.0015814666483729902,0.3005948776587766,0.00010109208572568596,-6.35569805500613e-05,0.0,-7.127178871716261,4.483194096117802,0.0,-7.310198115656985,4.833859724270374,0.0,8.763857388392294,8.419958905654124,0.00011941147169769875
0.26030000000000003,-2.285159475573629e-06,-3.6116199849904288e-06,0.0,0.15971351087964944,0.25464933698197884,0.0,0.16110105674157607,0.25540840047788566,0.0,0.0013875458619266312,0.0007590634959068199,0.0,0.159715796039125,0.2546529486019638,0.0,0.0015816007428450457,0.3005948431628291,0.00010118101491860283,-6.341519559427694e-05,0.0,-7.1334346906219555,4.473212414504082,0.0,-7.321296357787755,4.822003657122956,0.0,8.766589965765673,8.419947730873524,0.00011941140989126177
0.26035,-2.280098206565233e-06,-3.6147871970355035e-06,0.0,0.1593566830982515,0.25487274784714387,0.0,0.16073471516858154,0.25564920252002965,0.0,0.0013780320703300486,0.0007764546728857846,0.0,0.15935896319645806,0.2548763626343409,0.0,0.0015817250854381398,0.3005948093044225,0.00010126974541723612,-6.327328620871987e-05,0.0,-7.139676565296517,4.463222192096284,0.0,-7.332366561994472,4.810078028637264,0.0,8.769290167455607,8.419936685810946,0.00011941134822336777
0.2604,-2.275032506003615e-06,-3.6179473105075176e-06,0.0,0.15899954357197052,0.2550956589881772,0.0,0.1603678208025388,0.2558894065376423,0.0,0.0013682772305682878,0.0007937475494650958,0.0,0.1590018186044765,0.25509927693548773,0.0,0.0015818399893710703,0.300594776089904,0.00010135827704748839,-6.313125267185203e-05,0.0,-7.1459044859418,4.453223449236264,0.0,-7.343408079715605,4.798082675870893,0.0,8.77195756885114,8.419925772299354,0.00011941128669415064
0.26045,-2.2699623838365364e-06,-3.6211003192058734e-06,0.0,0.1586420929987513,0.25531806997956497,0.0,0.16000037509424206,0.2561290090404972,0.0,0.0013582820954907704,0.0008109390609322142,0.0,0.15864436296113513,0.25532169107988417,0.0,0.0015819457675522318,0.3005947435256249,0.00010144660963565208,-6.29890952623793e-05,0.0,-7.152118442827271,4.443216206274048,0.0,-7.35442025215477,4.786017438324106,0.0,8.77459173781018,8.419914992203088,0.00011941122530374384
0.2605,-2.264887850020435e-06,-3.6242462169439144e-06,0.0,0.15828433207702336,0.255539980396811,0.0,0.15963237952768483,0.25636800653041053,0.0,0.0013480474506614715,0.0008280261335995576,0.0,0.15828659696487338,0.25554360464302794,0.0,0.001582042732406026,0.3005947116179399,0.00010153474300840996,-6.284681425925087e-05,0.0,-7.15831842629061,4.4332004835667504,0.0,-7.365402410133954,4.773882158209101,0.0,8.777192234631428,8.419904347417978,0.00011941116405228044
0.26055,-2.259808914520404e-06,-3.6273849975489374e-06,0.0,0.15792626150569763,0.2557613898164371,0.0,0.15926383562058272,0.2566063955013839,0.0,0.0013375741148850817,0.0008450056849468313,0.0,0.15792852131461216,0.25576501720143463,0.0,0.0015821311956987238,0.3005946803732063,0.0001016226769928354,-6.270440994165872e-05,0.0,-7.164504426738316,4.423176301477455,0.0,-7.376353873950368,4.761676680726176,0.0,8.77975861202995,8.41989383987142,0.0001194111029398931
0.2606,-2.254725587310173e-06,-3.630516654862205e-06,0.0,0.15756788198416302,0.2559822978159834,0.0,0.15889474492490302,0.25684417243976077,0.0,0.0013268629407399979,0.0008618746237773478,0.0,0.15757013670975034,0.2559859283326383,0.0,0.00158221146836336,0.3005946497977834,0.00010171041141639273,-6.256188258903705e-05,0.0,-7.170676434646276,4.4131436803740804,0.0,-7.3872739532371385,4.749400854346829,0.0,8.78229041511645,8.419883471522459,0.000119411041966714
0.26065,-2.2496378783720893e-06,-3.6336411827389574e-06,0.0,0.15720919421228288,0.2562027039740085,0.0,0.15852510902740138,0.257081333824397,0.0,0.0013159148151185018,0.0008786298503885015,0.0,0.15721144385016125,0.25620633761519124,0.0,0.0015822838603240827,0.30059461989803105,0.00010179794610693756,-6.241923248106176e-05,0.0,-7.176834440560338,4.403102640628207,0.0,-7.398161946828028,4.737054531103885,0.0,8.784787181380441,8.419873244361824,0.00011941098113287488
